identificador,precio_lici,precio_adj_sin_imp,tipo_cont,tipo_pro
8132970,174191.14,133987.83,Obras,Abierto simplificado
8132972,141090.85,140432.27,Obras,Abierto
8132974,6150.0,2403.0,Servicios,Abierto simplificado
8132976,53820.33,41678.46,Obras,Abierto
8132982,134728.26,99028.44,Obras,Abierto simplificado
8132983,50931.9,30559.14,Suministros,Abierto
8132984,43636.36,18181.82,Servicios,Abierto
8132986,104482.0,97800.0,Obras,Abierto simplificado
8132987,165436.06,134827.15,Obras,Abierto simplificado
8132988,138999.95,62.5,Suministros,Abierto simplificado
8132992,81456.0,17748.0,Suministros,Abierto
8132993,168991.73,70413.22,Suministros,Abierto
8132994,48145.83,28822.5,Servicios,Abierto simplificado
8132998,45208.8,31482.5,Servicios,Abierto simplificado
8132999,102761.87,78790.32,Obras,Abierto simplificado
8133002,40000.0,10000.0,Servicios,Abierto simplificado
8133005,38811.5,29575.0,Servicios,Abierto simplificado
8133006,38811.5,29855.0,Servicios,Abierto simplificado
8133007,45208.8,24500.0,Servicios,Abierto simplificado
8133010,17100.0,17100.0,Suministros,Abierto simplificado
8133012,59857.0,56068.06,Obras,Abierto simplificado
8133013,45208.8,28000.0,Servicios,Abierto simplificado
8133014,53000.0,26500.0,Suministros,Abierto simplificado
8133017,55200.0,6296.2,Servicios,Abierto simplificado
8133019,62799.95,53647.0,Obras,Abierto simplificado
8133020,184180.3,173768.0,Obras,Abierto simplificado
8133022,45208.8,33075.0,Servicios,Abierto simplificado
8133023,30000.0,25800.0,Obras,Abierto simplificado
8133028,38811.5,29855.0,Servicios,Abierto simplificado
8133029,49471.07,48805.75,Obras,Abierto
8133031,16550.0,14360.0,Suministros,Abierto simplificado
8133032,279429.42,229970.4,Obras,Abierto simplificado
8133033,25000.0,19200.0,Suministros,Abierto simplificado
8133035,59494.84,53961.82,Obras,Abierto simplificado
8133041,17200.0,16990.0,Suministros,Abierto simplificado
8133042,9685.02,2664.96,Servicios,Abierto simplificado
8133043,450631.61,361361.49,Obras,Abierto simplificado
8133045,158000.0,118657.9,Servicios,Abierto
8133046,212000.0,86000.0,Servicios,Abierto simplificado
8133049,74537.25,62150.0,Obras,Abierto
8133053,109980.54,109979.0,Obras,Abierto simplificado
8133054,22694.03,17700.0,Servicios,Abierto simplificado
8133055,201600.0,72729.44,Servicios,Abierto
8133060,27000.0,26854.25,Suministros,Abierto simplificado
8133063,82638.09,82500.0,Servicios,Abierto
8133064,66712.46,29800.0,Servicios,Abierto simplificado
8133065,339714.0,104850.0,Servicios,Abierto
8133066,125000.0,75000.0,Suministros,Abierto simplificado
8133067,50400.0,35700.0,Servicios,Abierto simplificado
8133070,25000.0,20100.0,Servicios,Abierto simplificado
8133071,66560.64,1.78,Servicios,Abierto simplificado
8133073,128925.62,128486.1,Suministros,Abierto simplificado
8133075,38811.5,29750.0,Servicios,Abierto simplificado
8133077,131247.11,131240.0,Suministros,Abierto simplificado
8133081,321964.4,268303.67000000004,Obras,Abierto simplificado
8133083,120475.1,82308.59,Obras,Abierto simplificado
8133087,38811.5,29855.0,Servicios,Abierto simplificado
8133089,18459.0,12306.0,Servicios,Abierto simplificado
8133095,38811.5,29855.0,Servicios,Abierto simplificado
8133100,7085.0,5894.01,Servicios,Abierto simplificado
8133106,38811.5,29855.0,Servicios,Abierto simplificado
8133107,38811.5,20650.0,Servicios,Abierto simplificado
8133108,87234.77,75051.67,Obras,Abierto simplificado
8133109,46566.86,46566.86,Servicios,Abierto simplificado
8133110,80000.0,80000.0,Suministros,Abierto simplificado
8133111,59950.0,33950.0,Servicios,Abierto simplificado
8133112,38811.5,29855.0,Servicios,Abierto simplificado
8133113,39450.0,38549.2,Suministros,Abierto simplificado
8133115,156076.47,118000.0,Obras,Abierto simplificado
8133119,15295.37,12545.0,Suministros,Abierto simplificado
8133120,38811.5,29855.0,Servicios,Abierto simplificado
8133123,31020.0,17522.0,Servicios,Abierto
8133124,100000.0,83034.82,Suministros,Abierto
8133126,39964.5,38189.95,Servicios,Abierto
8133127,38811.5,29750.0,Servicios,Abierto simplificado
8133129,26015.78,20552.46,Servicios,Abierto simplificado
8133130,38811.5,29750.0,Servicios,Abierto simplificado
8133131,84112.15,84112.15,Servicios,Abierto
8133133,180723.34,150000.37,Obras,Abierto simplificado
8133136,45208.8,34650.0,Servicios,Abierto simplificado
8133137,38811.5,24412.5,Servicios,Abierto simplificado
8133141,183815.13,133581.59,Suministros,Abierto
8133144,127758.29,91735.53,Obras,Abierto simplificado
8133147,24793.39,24710.74,Suministros,Abierto simplificado
8133148,73946.77,52957.1,Obras,Abierto simplificado
8133150,38811.5,29750.0,Servicios,Abierto simplificado
8133152,38811.5,29750.0,Servicios,Abierto simplificado
8133153,203240.91,87564.78,Suministros,Abierto
8133154,67323.58,59376.7,Obras,Abierto
8133163,195000.0,179433.5,Obras,Abierto
8133164,202100.93,202097.3,Suministros,Abierto
8133167,60809.76,48114.0,Servicios,Abierto simplificado
8133182,340826.99,71025.04,Servicios,Abierto
8133184,35000.0,26698.86,Servicios,Abierto simplificado
8133185,95577.9,55176.0,Servicios,Abierto simplificado
8133933,20088.0,19076.510000000002,Suministros,Abierto simplificado
8133938,63669.19,50997.0,Obras,Abierto simplificado
8134175,144900.0,123013.0,Suministros,Abierto
8134177,249636.56,53098.51,Servicios,Abierto
8134179,6675.17,6321.17,Obras,Abierto simplificado
8137223,18825.0,153.6,Servicios,Abierto simplificado
8137225,175314.27,44000.0,Servicios,Abierto
8137226,25500.0,24600.0,Servicios,Abierto
8137230,202464.23,49770.37,Servicios,Abierto
8137233,10500.0,10104.52,Servicios,Abierto
8137237,190000.0,187800.0,Suministros,Abierto
8137239,56225.0,56175.0,Suministros,Abierto simplificado
8137240,65280.0,6014.88,Servicios,Abierto simplificado
8137241,65306.93,58053.0,Obras,Abierto simplificado
8137242,34840.0,18957.0,Servicios,Abierto
8137245,23232.0,10560.0,Servicios,Abierto simplificado
8137249,40572.5,21335.0,Suministros,Abierto
8137251,88644.63,75347.94,Servicios,Abierto
8137255,33180.0,32516.4,Suministros,Abierto
8137256,118800.0,37948.5,Servicios,Abierto
8137257,106000.0,106000.0,Suministros,Abierto
8137259,366942.14,253587.6,Obras,Abierto simplificado
8137261,37840.0,16900.0,Servicios,Abierto simplificado
8137263,59979.0,49520.75,Servicios,Abierto simplificado
8137265,372053.41,334432.91,Obras,Abierto simplificado
8137269,192231.42,96115.71,Servicios,Abierto
8137270,40000.0,29900.0,Servicios,Abierto simplificado
8137272,123989.67,94653.14,Obras,Abierto simplificado
8137273,61470.0,20490.0,Servicios,Abierto
8137277,59917.36,23125.0,Servicios,Abierto simplificado
8137278,130366.04,130366.04,Obras,Abierto simplificado
8137280,168000.0,100560.0,Suministros,Abierto
8137282,38811.5,22050.0,Servicios,Abierto simplificado
8137283,45500.0,25470.0,Suministros,Abierto simplificado
8137284,70351.2,56210.61,Servicios,Abierto
8137287,22274.48,21841.71,Suministros,Abierto simplificado
8137288,79808.15,61646.1,Obras,Abierto simplificado
8137289,38811.5,24183.25,Servicios,Abierto simplificado
8137292,117750.83,112185.0,Obras,Abierto simplificado
8137296,99919.83,54311.0,Suministros,Abierto simplificado
8137297,21277.81,19343.46,Obras,Abierto simplificado
8137298,16000.0,16000.0,Servicios,Abierto
8137299,38811.5,23625.0,Servicios,Abierto simplificado
8137303,73124.0,13356.0,Servicios,Abierto simplificado
8137304,37189.71,37189.71,Suministros,Abierto simplificado
8137305,34710.74,34570.0,Obras,Abierto simplificado
8137306,24411.39,24411.39,Suministros,Abierto simplificado
8137307,16859.5,4462.81,Servicios,Abierto simplificado
8137309,44145.0,38993.28,Suministros,Abierto simplificado
8137310,113760.0,23463.0,Servicios,Abierto simplificado
8137312,214876.03,199834.71,Obras,Abierto simplificado
8137317,20000.0,20000.0,Servicios,Abierto
8137318,59600.0,21560.0,Suministros,Abierto simplificado
8137319,135000.0,117020.58,Suministros,Abierto
8137321,99320.26,45687.0,Servicios,Abierto simplificado
8137322,161000.0,105000.0,Servicios,Abierto
8137323,99010.75,92535.44,Obras,Abierto simplificado
8137325,190318.97,153766.66,Obras,Abierto
8137329,152064.0,95040.0,Servicios,Abierto
8137330,13960.6,11618.01,Obras,Abierto simplificado
8137331,6611.56,2052.28,Servicios,Abierto simplificado
8137333,66616.63,61490.0,Obras,Abierto simplificado
8137334,78400.0,74899.0,Servicios,Abierto
8137336,19733.0,16699.0,Suministros,Abierto simplificado
8137337,99421.49,86474.0,Obras,Abierto simplificado
8137338,87500.0,87405.32,Suministros,Abierto simplificado
8137341,55988.53,45350.71,Obras,Abierto simplificado
8137343,24000.0,21000.0,Servicios,Abierto
8137345,50000.0,49800.0,Suministros,Abierto simplificado
8137347,59744.0,29833.76,Suministros,Abierto simplificado
8137353,153448.19,122900.0,Obras,Abierto simplificado
8137355,164131.99,138937.0,Obras,Abierto simplificado
8137356,266039.22,237972.08,Obras,Abierto
8137358,49586.78,49586.78,Obras,Abierto simplificado
8137359,89022.65,71800.0,Obras,Abierto simplificado
8137364,103340.81,75123.97,Obras,Abierto simplificado
8137365,122231.4,101600.0,Servicios,Abierto simplificado
8137366,81108.63,45060.35,Servicios,Abierto simplificado
8137367,19500.0,18100.0,Servicios,Abierto simplificado
8137368,204593.0,147248.0,Suministros,Abierto
8137373,296307.55,237600.0,Obras,Abierto
8137374,95830.18,81647.32,Obras,Abierto simplificado
8137375,198316.09,163320.14,Obras,Abierto simplificado
8137376,56000.0,27991.38,Suministros,Abierto simplificado
8137377,165275.06,117345.0,Obras,Abierto simplificado
8137379,119867.89,63180.45,Suministros,Abierto simplificado
8137380,194880.0,7920.0,Servicios,Abierto
8137382,77685.95,58342.15,Obras,Abierto simplificado
8137385,65161.46,57200.0,Obras,Abierto
8137388,128872.1,101311.78,Obras,Abierto simplificado
8137394,107833.67,97804.96,Obras,Abierto
8137396,34000.0,17000.0,Suministros,Abierto simplificado
8137398,16822.43,13350.0,Suministros,Abierto simplificado
8137404,17438.02,17.0,Servicios,Abierto simplificado
8137406,127987.6,91848.0,Obras,Abierto simplificado
8137407,17355.37,10760.33,Suministros,Abierto simplificado
8137408,16528.93,10950.0,Servicios,Abierto simplificado
8137409,519797.08,259000.0,Servicios,Abierto
8137411,27000.0,26850.0,Servicios,Abierto simplificado
8137412,352413.0,228800.0,Suministros,Abierto
8137414,19080.0,7950.0,Suministros,Abierto
8137417,9957.6,2350.0,Servicios,Abierto simplificado
8137418,18980.5,13997.23,Suministros,Abierto simplificado
8137421,115210.11,106470.46,Obras,Abierto simplificado
8137422,336759.69,336726.01,Obras,Abierto simplificado
8137424,49352.18,21835.0,Servicios,Abierto simplificado
8137426,62026.62,53483.11,Obras,Abierto simplificado
8137427,64260.19,44982.13,Obras,Abierto simplificado
8137429,64312.42,58442.0,Obras,Abierto simplificado
8137431,419339.31,335052.11,Obras,Abierto
8137432,70000.0,49999.0,Obras,Abierto simplificado
8137433,50212.5,38663.63,Servicios,Abierto
8137434,61865.73,61748.18,Obras,Abierto simplificado
8137435,40000.0,31000.0,Servicios,Abierto simplificado
8137436,37200.0,31000.0,Suministros,Abierto
8137438,7177.27,5674.03,Suministros,Abierto simplificado
8137439,124020.0,123900.0,Suministros,Abierto
8137440,45151.6,43842.0,Obras,Abierto simplificado
8137441,28497.81,17367.4,Servicios,Abierto simplificado
8137442,53672.61,34520.0,Obras,Abierto simplificado
8137443,65235.43,65205.43,Suministros,Abierto simplificado
8137445,56546.16,38567.34,Servicios,Abierto simplificado
8137446,159750.0,30448.49,Servicios,Abierto simplificado
8137448,312575.9,226235.16,Obras,Abierto
8137449,74456.56,54979.73,Obras,Abierto simplificado
8137450,57570.1,52336.45,Suministros,Abierto simplificado
8137451,23980.0,20218.0,Suministros,Abierto simplificado
8137452,9219.25,7980.0,Servicios,Abierto simplificado
8137454,134876.02,56198.35,Servicios,Abierto simplificado
8137455,23950.0,23950.0,Suministros,Abierto simplificado
8137456,137081.21,126005.04,Obras,Abierto simplificado
8137457,196735.36,194430.2,Obras,Abierto simplificado
8137458,99000.0,93261.19,Servicios,Abierto simplificado
8137460,57851.24,49950.0,Obras,Abierto simplificado
8137461,119200.0,26800.0,Servicios,Abierto simplificado
8137462,24200.0,20150.0,Servicios,Abierto simplificado
8137463,25576.0,5877.4,Suministros,Abierto simplificado
8137464,50771.92,50245.0,Obras,Abierto simplificado
8137465,34473.08,19075.0,Servicios,Abierto simplificado
8137466,30540.0,10180.0,Suministros,Abierto simplificado
8137467,82644.63,54500.0,Suministros,Abierto simplificado
8137475,153388.43,116053.69,Obras,Abierto simplificado
8137476,102219.08,68300.0,Obras,Abierto simplificado
8137481,120000.0,110000.0,Obras,Abierto simplificado
8137485,51300.0,37800.0,Servicios,Abierto simplificado
8137489,47518.33,32272.73,Obras,Abierto simplificado
8137491,30400.0,19120.0,Suministros,Abierto simplificado
8137493,43290.0,40621.14,Suministros,Abierto simplificado
8137495,135005.85,112500.0,Obras,Abierto simplificado
8137497,310439.45,182611.44,Servicios,Abierto
8137501,98118.6,58672.46,Servicios,Abierto simplificado
8137502,39842.08,22575.0,Servicios,Abierto simplificado
8137503,199919.6,179407.67,Obras,Abierto simplificado
8137508,90909.09,67473.55,Obras,Abierto
8137509,34900.0,34500.0,Servicios,Abierto
8137510,38811.5,29750.0,Servicios,Abierto simplificado
8137512,179400.0,166036.0,Suministros,Abierto
8137515,28926.0,28898.0,Suministros,Abierto simplificado
8137517,38811.5,29855.0,Servicios,Abierto simplificado
8137519,37515.4,33741.4,Servicios,Abierto simplificado
8137520,80884.57,80884.57,Obras,Abierto simplificado
8137523,259678.04,237269.27,Obras,Abierto
8137527,37440.0,18670.0,Servicios,Abierto
8137531,77427.6,64247.0,Servicios,Abierto simplificado
8137533,173850.0,300.0,Servicios,Abierto
8137535,70296.81,70296.81,Obras,Abierto simplificado
8137539,138842.97,34440.0,Suministros,Abierto simplificado
8137545,335201.0,335201.0,Obras,Abierto
8137552,39039.17,21945.3,Suministros,Abierto simplificado
8137553,18226.43,15935.69,Obras,Abierto simplificado
8137563,133706.0,123521.0,Suministros,Abierto simplificado
8137564,42000.0,41900.0,Suministros,Abierto simplificado
8137565,166039.64,104786.46,Obras,Abierto simplificado
8137577,57330.02,32320.57,Suministros,Abierto simplificado
8137578,48934.8,38973.01,Obras,Abierto simplificado
8138273,29717.06,28844.01,Suministros,Abierto simplificado
8138274,104148.88,102228.0,Suministros,Abierto simplificado
8142021,5865.96,5865.96,Servicios,Abierto simplificado
8142022,41314.05,36361.35,Obras,Abierto simplificado
8142024,38400.0,38208.0,Suministros,Abierto simplificado
8142025,5865.96,5865.96,Servicios,Abierto simplificado
8142027,153914.17,145539.76,Obras,Abierto
8142028,38570.0,870.0,Servicios,Abierto
8142031,212266.29,129992.0,Servicios,Abierto
8142032,41174.0,34380.0,Servicios,Abierto simplificado
8142038,30000.0,9000.0,Servicios,Abierto simplificado
8142039,24610.98,18502.81,Suministros,Abierto simplificado
8142041,299834.26,218575.59,Obras,Abierto
8142045,212914.24,84756.0,Servicios,Abierto
8142046,137700.0,100470.0,Suministros,Abierto
8142047,200000.0,80000.0,Servicios,Abierto
8142048,36000.0,5860.0,Servicios,Abierto
8142050,142307.69,114006.25,Suministros,Abierto
8142051,137942.75,112719.06,Servicios,Abierto
8142052,62280.11,50191.0,Obras,Abierto simplificado
8142054,144000.0,129591.0,Suministros,Abierto
8142055,127500.0,62818.75,Servicios,Abierto
8142061,35370.0,27177.93,Suministros,Abierto simplificado
8142062,49586.78,43381.8,Obras,Abierto simplificado
8142063,100000.0,100000.0,Servicios,Abierto
8142064,30000.0,18562.5,Servicios,Abierto simplificado
8142065,131636.36,23796.0,Suministros,Abierto simplificado
8142066,370140.0,347386.87,Suministros,Abierto
8142069,103636.0,51818.0,Servicios,Abierto simplificado
8142071,79594.0,32040.0,Servicios,Abierto simplificado
8142072,72969.0,13586.08,Servicios,Abierto simplificado
8142074,360889.28,356528.27,Servicios,Abierto
8142076,120853.27,78500.0,Servicios,Abierto simplificado
8142078,103667.0,92707.06,Suministros,Abierto
8142080,157024.79,157000.0,Suministros,Abierto
8142086,80138.66,49632.48,Obras,Abierto simplificado
8142087,180416.52,60000.0,Servicios,Abierto
8142088,20000.0,16294.0,Suministros,Abierto
8142089,74380.16,72100.0,Obras,Abierto simplificado
8142092,52072.57,42183.99,Obras,Abierto simplificado
8142094,66115.7,65613.0,Suministros,Abierto simplificado
8142096,202000.0,101000.0,Servicios,Abierto
8142097,39910.97,8100.0,Servicios,Abierto
8142099,358116.23,285072.88,Obras,Abierto
8142103,350000.0,155760.0,Servicios,Abierto
8142104,45454.55,44000.0,Obras,Abierto simplificado
8142105,209910.04,101591.02,Servicios,Abierto
8142107,220388.0,102480.42,Servicios,Abierto
8142115,99988.94,71797.48,Suministros,Abierto simplificado
8142116,74361.79,66100.0,Obras,Abierto simplificado
8142119,25000.0,12500.0,Servicios,Abierto simplificado
8142125,57851.24,57000.0,Suministros,Abierto simplificado
8142128,60994.32,43305.97,Servicios,Abierto
8142129,109917.35,10.6,Servicios,Abierto
8142131,136913.55,33572.0,Servicios,Abierto
8142133,126414.38,43095.81,Servicios,Abierto
8142139,59685.55,33158.64,Servicios,Abierto simplificado
8142141,417200.0,48000.0,Servicios,Abierto
8142143,11200.0,67.5,Servicios,Abierto simplificado
8142145,300000.0,133500.0,Servicios,Abierto
8142146,54000.0,26310.0,Servicios,Abierto simplificado
8142147,19500.0,19489.3,Suministros,Abierto simplificado
8142151,257903.62,199289.16,Obras,Abierto
8142154,198000.0,99000.0,Suministros,Abierto
8142155,38811.5,23415.0,Servicios,Abierto simplificado
8142157,566479.44,333223.2,Servicios,Abierto
8142164,400000.0,40000.0,Servicios,Abierto
8142167,51560.16,50948.0,Suministros,Abierto
8142169,257294.87,226492.0,Obras,Abierto
8142171,315247.84,258242.73,Obras,Abierto
8142172,86512.43,79990.0,Obras,Abierto simplificado
8142181,67245.46,56744.4,Obras,Abierto simplificado
8142184,51369.47,46739.81,Obras,Abierto simplificado
8142185,95527.62,95527.62,Obras,Abierto simplificado
8142186,26446.28,26446.28,Suministros,Abierto simplificado
8142188,120000.0,0.03,Servicios,Abierto
8142189,15290.98,11757.23,Suministros,Abierto simplificado
8142190,148760.33,139024.04,Obras,Abierto
8142194,100581.75,93537.19,Obras,Abierto simplificado
8142198,42975.21,41320.0,Obras,Abierto simplificado
8142199,122500.0,38582.67,Suministros,Abierto simplificado
8142203,225000.0,190980.0,Obras,Abierto simplificado
8142204,42300.0,42000.0,Suministros,Abierto simplificado
8142206,180600.0,62694.0,Suministros,Abierto
8142208,16200.02,11199.01,Servicios,Abierto simplificado
8142211,300000.0,248742.3,Suministros,Abierto
8142212,84095.59,67977.0,Obras,Abierto simplificado
8142213,418286.78,330000.0,Obras,Abierto simplificado
8142217,31144.0,11204.0,Suministros,Abierto simplificado
8142220,58000.0,58000.0,Suministros,Abierto simplificado
8142223,79955.54,64800.0,Obras,Abierto simplificado
8142224,27849.66,27849.66,Servicios,Abierto simplificado
8142229,465000.0,151900.0,Servicios,Abierto
8142232,118800.0,52000.0,Servicios,Abierto
8142233,95200.0,16680.0,Servicios,Abierto simplificado
8142237,304204.49,273075.35,Obras,Abierto simplificado
8142240,155766.79,135984.41,Obras,Abierto simplificado
8142242,51201.72,51201.72,Suministros,Abierto simplificado
8142245,13638.88,4415.3,Servicios,Abierto simplificado
8142249,186000.0,184760.0,Servicios,Abierto
8142253,57285.0,45126.0,Suministros,Abierto simplificado
8142254,138726.0,94575.41,Suministros,Abierto simplificado
8142256,27200.0,8800.0,Suministros,Abierto simplificado
8142257,22970.0,1.0,Suministros,Abierto simplificado
8142260,150000.0,150000.0,Suministros,Abierto
8142261,31200.0,4680.0,Servicios,Abierto simplificado
8142262,20509.5,6404.27,Servicios,Abierto simplificado
8142264,150000.0,150000.0,Suministros,Abierto
8142267,23625.0,7087.0,Servicios,Abierto simplificado
8142268,77094.0,69384.6,Servicios,Abierto
8142273,83311.2,77757.12,Suministros,Abierto simplificado
8142278,99999.94,96491.18,Suministros,Abierto simplificado
8142283,72380.07,57457.85,Obras,Abierto simplificado
8142285,68000.0,51000.0,Suministros,Abierto simplificado
8142286,257840.68,209884.42,Obras,Abierto simplificado
8142287,39600.0,24880.0,Servicios,Abierto
8142300,100800.0,279.0,Servicios,Abierto simplificado
8142303,19584.64,19101.65,Servicios,Abierto simplificado
8142304,95000.0,57000.0,Suministros,Abierto simplificado
8142305,38811.5,21875.0,Servicios,Abierto simplificado
8142306,40000.0,32750.0,Suministros,Abierto simplificado
8142309,38811.5,20125.0,Servicios,Abierto simplificado
8142311,46142.04,10370.42,Servicios,Abierto simplificado
8142312,45815.0,44628.29,Obras,Abierto simplificado
8142317,38811.5,23502.5,Servicios,Abierto simplificado
8142318,39915.56,28703.28,Obras,Abierto simplificado
8142321,32022.0,24990.0,Servicios,Abierto simplificado
8142324,67645.93,43925.55,Obras,Abierto simplificado
8142325,39842.08,23752.75,Servicios,Abierto simplificado
8142326,175544.41,139980.0,Obras,Abierto
8142327,65000.0,63808.63,Suministros,Abierto simplificado
8142329,74380.16,72733.59,Suministros,Abierto simplificado
8142330,91826.63,81000.0,Obras,Abierto simplificado
8142332,16529.1,11836.49,Servicios,Abierto simplificado
8142333,49586.78,41540.0,Obras,Abierto simplificado
8142336,297299.54,290161.82,Obras,Abierto simplificado
8142338,436425.8,80290.0,Servicios,Abierto
8142344,69421.49,55537.19,Obras,Abierto simplificado
8142345,186274.39,159450.88,Obras,Abierto simplificado
8142347,150000.0,150000.0,Suministros,Abierto
8142348,24793.39,24793.0,Suministros,Abierto simplificado
8142349,138000.0,136939.3,Servicios,Abierto
8142353,80000.0,80000.0,Suministros,Abierto simplificado
8142355,139669.42,139500.0,Servicios,Abierto simplificado
8142357,43312.28,35300.0,Obras,Abierto simplificado
8142358,74713.08,67518.21,Obras,Abierto simplificado
8142363,532196.19,181454.71,Servicios,Abierto
8142364,226560.0,94398.8,Servicios,Abierto
8142368,241614.61,213347.0,Obras,Abierto simplificado
8142370,249760.69,169500.0,Obras,Abierto simplificado
8142375,136049.84,115642.36,Obras,Abierto simplificado
8142376,97911.01,79337.29,Obras,Abierto simplificado
8142382,21000.0,20289.0,Suministros,Abierto simplificado
8142383,41262.71,40796.44,Obras,Abierto simplificado
8142391,38335.76,11960.12,Suministros,Abierto
8142393,52066.1,51450.0,Obras,Abierto simplificado
8142404,299750.0,237256.25,Servicios,Abierto
8143078,96743.6,75821.16,Obras,Abierto simplificado
8143079,118260.76,38334.23,Servicios,Abierto simplificado
8146173,115804.5,98400.0,Servicios,Abierto simplificado
8146174,80040.0,17630.0,Servicios,Abierto simplificado
8146176,23541.33,7847.049999999999,Suministros,Abierto simplificado
8146178,94115.7,30165.29,Servicios,Abierto simplificado
8146180,133852.99,104699.81,Obras,Abierto simplificado
8147502,176084.51,176084.51,Suministros,Abierto
8147504,22429.9,14797.85,Suministros,Abierto simplificado
8147505,423032.95,319356.94,Obras,Abierto simplificado
8147506,107434.63,90855.36,Obras,Abierto simplificado
8147509,58772.75,51132.29,Obras,Abierto simplificado
8147510,123853.94,122839.07,Obras,Abierto simplificado
8147511,335188.0,313324.0,Suministros,Abierto
8147515,100000.0,43187.02,Servicios,Abierto simplificado
8147519,102690.39,101859.92,Obras,Abierto simplificado
8147520,198770.14,172653.68,Obras,Abierto
8147522,43927.91,43605.83,Suministros,Abierto simplificado
8147523,110502.48,101386.03,Obras,Abierto simplificado
8147525,82555.18,68965.03,Obras,Abierto simplificado
8147526,224640.0,185000.0,Obras,Abierto simplificado
8147527,144628.1,133304.8,Obras,Abierto simplificado
8147532,160794.0,43152.0,Suministros,Abierto
8147533,40933.62,20825.0,Suministros,Abierto simplificado
8147534,52800.0,22500.0,Servicios,Abierto simplificado
8147535,42690.98,32018.23,Obras,Abierto simplificado
8147544,479683.21,346937.75,Obras,Abierto simplificado
8147545,363593.52,269665.0,Obras,Abierto simplificado
8147546,117341.85,101735.38,Obras,Abierto simplificado
8147548,45798.0,36214.8,Suministros,Abierto simplificado
8147549,56700.0,28350.0,Servicios,Abierto simplificado
8147550,165000.0,63551.72,Servicios,Abierto
8147552,139590.0,111375.0,Servicios,Abierto
8147554,57375.0,54000.0,Suministros,Abierto simplificado
8147562,17600.0,8429.76,Servicios,Abierto simplificado
8147563,490568.4,74580.0,Servicios,Abierto
8147565,179000.0,142935.1,Obras,Abierto
8147567,10200.0,5907.3,Servicios,Abierto simplificado
8147568,42065.16,38423.41,Obras,Abierto simplificado
8147570,57782.95,57700.0,Servicios,Abierto simplificado
8147573,211802.0,97273.1,Suministros,Abierto
8147574,34710.74,34200.0,Servicios,Abierto simplificado
8147577,53900.0,46895.0,Suministros,Abierto simplificado
8147580,214190.33,186165.43,Obras,Abierto simplificado
8147582,78000.0,37498.0,Servicios,Abierto simplificado
8147583,119878.9,67179.34,Suministros,Abierto simplificado
8147584,128948.4,594.0,Suministros,Abierto
8147587,34999.3,431.6,Suministros,Abierto simplificado
8147589,439552.2,250149.15,Servicios,Abierto
8147590,140000.0,67250.34,Servicios,Abierto
8147593,316992.89,257894.77,Suministros,Abierto
8147596,183554.92,76350.0,Servicios,Abierto
8147598,163432.5,145039.34,Suministros,Abierto
8147599,117970.0,55154.0,Servicios,Abierto simplificado
8147600,320000.0,176377.2,Suministros,Abierto
8147603,115683.97,88727.66,Suministros,Abierto
8147607,271069.42,109350.0,Servicios,Abierto
8147609,425377.47,118000.0,Servicios,Abierto
8147616,50000.0,27622.0,Servicios,Abierto simplificado
8147617,58834.46,18991.43,Servicios,Abierto simplificado
8147622,379814.39,339402.14,Obras,Abierto simplificado
8147623,262324.68,220006.68,Servicios,Abierto
8147627,533037.68,353294.78,Obras,Abierto simplificado
8147630,208153.72,164337.36,Obras,Abierto simplificado
8147631,104505.0,3.0,Servicios,Abierto simplificado
8147632,412353.2,319425.24,Servicios,Abierto
8147637,39576.0,27700.0,Suministros,Abierto simplificado
8147640,206899.1,203816.3,Obras,Abierto simplificado
8147641,20460.0,4194.0,Servicios,Abierto simplificado
8147643,33057.84,6990.0,Servicios,Abierto simplificado
8147653,31901.24,13200.0,Servicios,Abierto simplificado
8147655,79338.84,77117.35,Obras,Abierto simplificado
8147658,186160.0,90120.0,Servicios,Abierto
8147661,48705.66,44492.62,Obras,Abierto simplificado
8147664,61999.0,44475.0,Suministros,Abierto simplificado
8147668,38943.84,36580.15,Suministros,Abierto simplificado
8147669,367489.24,364496.80000000005,Suministros,Abierto
8147670,28096.78,17626.32,Servicios,Abierto simplificado
8147671,161082.36,127055.64,Obras,Abierto simplificado
8147674,213963.38,85435.58,Servicios,Abierto
8147679,52540.0,13135.0,Servicios,Abierto
8147684,67416.64,56069.22,Obras,Abierto simplificado
8147693,110000.0,17400.0,Servicios,Abierto simplificado
8147694,70521.82,52760.81,Obras,Abierto simplificado
8147699,61564.72,60980.0,Obras,Abierto simplificado
8147700,54520.0,34031.2,Servicios,Abierto simplificado
8147701,149969.95,126499.65,Obras,Abierto simplificado
8147702,53370.0,53370.0,Suministros,Abierto
8147706,102532.5,188.6,Servicios,Abierto
8147707,147280.0,147280.0,Suministros,Abierto
8147708,211680.0,77313.12,Servicios,Abierto
8147710,40000.0,40000.0,Suministros,Abierto
8147713,353493.15,159207.0,Servicios,Abierto
8147716,68443.19,57261.56,Obras,Abierto simplificado
8147717,48015.87,42680.24,Suministros,Abierto simplificado
8147718,212877.51,175215.94,Obras,Abierto simplificado
8147722,64000.0,64000.0,Suministros,Abierto
8147729,5785.21,5600.0,Servicios,Abierto simplificado
8147730,19000.0,17184.0,Servicios,Abierto simplificado
8147736,84760.01,84759.0,Servicios,Abierto
