precio_lici,tipo_cont,tipo_pro,por_adj
300982.5,Servicios,Abierto,268.3011676447456
97500.0,Servicios,Abierto simplificado,0.05529433938327877
151311.6,Servicios,Abierto,0.3974567482028947
18314.05,Obras,Abierto simplificado,0.07257661290322581
132000.0,Servicios,Abierto,25.142857142857142
176973.21,Servicios,Abierto,0.40293040293040294
22000.0,Servicios,Abierto simplificado,0.048456493356800065
85.0,Servicios,Abierto,0.0018078951846180024
53645.0,Suministros,Abierto simplificado,0.044410716216216214
60800.0,Servicios,Abierto simplificado,0.001658876418129866
40000.0,Servicios,Abierto simplificado,0.036704545454545455
150000.0,Servicios,Abierto,0.009655100996758292
71735.6,Obras,Abierto simplificado,0.03275598173515982
109643.65,Obras,Abierto simplificado,0.07019551605009357
75353.01,Servicios,Abierto,1.804313075635965
199500.0,Servicios,Abierto,0.1986361934135742
193089.6,Servicios,Abierto,0.55
526500.0,Servicios,Abierto,0.48978962499999995
90434.49,Servicios,Abierto simplificado,0.09973265993265994
444149.18,Obras,Abierto simplificado,0.005046095034300755
328935.26,Servicios,Abierto,0.037199933643085784
610180.0,Servicios,Abierto,0.12105952380952381
32000.0,Suministros,Abierto simplificado,0.022488888888888888
79160.0,Servicios,Abierto simplificado,0.005052380148767411
79850.0,Suministros,Abierto simplificado,0.6028016167655047
145230.0,Obras,Abierto simplificado,1.3744468303665032
