num_paralela,num_x,tercero,cod_op,op_2021,apli,importe,exp_gasto,exp_gestor,num_error,error
00159222B10000821,00159219310083607,000A28599033,2002300,00159219330002714,20221403  464A1  670,350000.00,103000006598,2001140030004000569,4,Insuficiencia de saldo en Proyecto-Aplicación 20221403  464A   67      de importe 350000.
00159222B10000821,00159219310083607,000A28599033,2002300,00159219330002714,20221403  464A1  670,350000.00,103000006598,2001140030004000569,5,Clave 20221403  464A   67      inexistente en el fichero de importes TBSITEXPEDIENTE.
00159222B10000821,00159219310083607,000A28599033,2002300,00159219330002714,20221403  464A1  670,350000.00,103000006598,2001140030004000569,6,Los campos DIR3 son requeridos
00159222B10000822,00159219310019105,*,2001000,00159219330000547,20221403  464A1  670,649480.26,103000001379,2001140030004000570,1,Los campos DIR3 son requeridos
00159222B10000823,00159219310062069,000A79197356,2002300,00159219330001900,20221403  464A1  670,649480.26,103000004804,2001140030004000570,1,La aplicación 20221403  464A1  670      no existe en la operación 00159219310019105
00159222B10000823,00159219310062069,000A79197356,2002300,00159219330001900,20221403  464A1  670,649480.26,103000004804,2001140030004000570,2,Insuficiencia de saldo en situación aplicación 20221403  464A1  670     de importe TBSITGASCOR.
00159222B10000823,00159219310062069,000A79197356,2002300,00159219330001900,20221403  464A1  670,649480.26,103000004804,2001140030004000570,3,Insuficiencia de saldo en Superproyecto-Aplicación 20221403  464A   67      de importe 649480.26.
00159222B10000823,00159219310062069,000A79197356,2002300,00159219330001900,20221403  464A1  670,649480.26,103000004804,2001140030004000570,4,Insuficiencia de saldo en Proyecto-Aplicación 20221403  464A   67      de importe 649480.26.
00159222B10000823,00159219310062069,000A79197356,2002300,00159219330001900,20221403  464A1  670,649480.26,103000004804,2001140030004000570,5,Clave 20221403  464A   67      inexistente en el fichero de importes TBSITEXPEDIENTE.
00159222B10000823,00159219310062069,000A79197356,2002300,00159219330001900,20221403  464A1  670,649480.26,103000004804,2001140030004000570,6,Los campos DIR3 son requeridos
00159222B10000824,00159220310020012,*,2001000,00159220330001171,20221403  464A1  670,594745.75,103000003075,2001140030004000582,1,Los campos DIR3 son requeridos
00159222B10000825,00159220310038042,000A28599033,2002300,00159220330001417,20221403  464A1  670,594745.75,103000003335,2001140030004000582,1,La aplicación 20221403  464A1  670      no existe en la operación 00159220310020012
00159222B10000825,00159220310038042,000A28599033,2002300,00159220330001417,20221403  464A1  670,594745.75,103000003335,2001140030004000582,2,Insuficiencia de saldo en situación aplicación 20221403  464A1  670     de importe TBSITGASCOR.
00159222B10000825,00159220310038042,000A28599033,2002300,00159220330001417,20221403  464A1  670,594745.75,103000003335,2001140030004000582,3,Insuficiencia de saldo en Superproyecto-Aplicación 20221403  464A   67      de importe 594745.75.
00159222B10000825,00159220310038042,000A28599033,2002300,00159220330001417,20221403  464A1  670,594745.75,103000003335,2001140030004000582,4,Insuficiencia de saldo en Proyecto-Aplicación 20221403  464A   67      de importe 594745.75.
00159222B10000825,00159220310038042,000A28599033,2002300,00159220330001417,20221403  464A1  670,594745.75,103000003335,2001140030004000582,5,Clave 20221403  464A   67      inexistente en el fichero de importes TBSITEXPEDIENTE.
00159222B10000825,00159220310038042,000A28599033,2002300,00159220330001417,20221403  464A1  670,594745.75,103000003335,2001140030004000582,6,Los campos DIR3 son requeridos
00159222B10000826,00159220310031379,*,2001000,00159220330001041,20221403  464A1  670,190000.00,103000002761,2001140030004000584,1,Los campos DIR3 son requeridos
00159222B10000827,00159220310055430,*,2002100,00159220330002163,20221403  464A1  670,190000.00,103000005086,2001140030004000584,1,La aplicación 20221403  464A1  670      no existe en la operación 00159220310031379
00159222B10000827,00159220310055430,*,2002100,00159220330002163,20221403  464A1  670,190000.00,103000005086,2001140030004000584,2,Insuficiencia de saldo en situación aplicación 20221403  464A1  670     de importe TBSITGASCOR.
00159222B10000827,00159220310055430,*,2002100,00159220330002163,20221403  464A1  670,190000.00,103000005086,2001140030004000584,3,Insuficiencia de saldo en Superproyecto-Aplicación 20221403  464A   67      de importe 190000.
00159222B10000827,00159220310055430,*,2002100,00159220330002163,20221403  464A1  670,190000.00,103000005086,2001140030004000584,4,Insuficiencia de saldo en Proyecto-Aplicación 20221403  464A   67      de importe 190000.
00159222B10000827,00159220310055430,*,2002100,00159220330002163,20221403  464A1  670,190000.00,103000005086,2001140030004000584,5,Clave 20221403  464A   67      inexistente en el fichero de importes TBSITEXPEDIENTE.
00159222B10000827,00159220310055430,*,2002100,00159220330002163,20221403  464A1  670,190000.00,103000005086,2001140030004000584,6,Los campos DIR3 son requeridos
00159222B10000828,00159220310100140,000Q6250003H,2003000,00159220330004090,20221403  464A1  670,190000.00,103000009115,2001140030004000584,1,La aplicación 20221403  464A1  670      no existe en la operación 00159220310055430
00159222B10000828,00159220310100140,000Q6250003H,2003000,00159220330004090,20221403  464A1  670,190000.00,103000009115,2001140030004000584,2,Insuficiencia de saldo en situación aplicación 20221403  464A1  670     de importe TBSITGASCOR.
00159222B10000828,00159220310100140,000Q6250003H,2003000,00159220330004090,20221403  464A1  670,190000.00,103000009115,2001140030004000584,3,Insuficiencia de saldo en Superproyecto-Aplicación 20221403  464A   67      de importe 190000.
00159222B10000828,00159220310100140,000Q6250003H,2003000,00159220330004090,20221403  464A1  670,190000.00,103000009115,2001140030004000584,4,Insuficiencia de saldo en Proyecto-Aplicación 20221403  464A   67      de importe 190000.
00159222B10000828,00159220310100140,000Q6250003H,2003000,00159220330004090,20221403  464A1  670,190000.00,103000009115,2001140030004000584,5,Clave 20221403  464A   67      inexistente en el fichero de importes TBSITEXPEDIENTE.
00159222B10000828,00159220310100140,000Q6250003H,2003000,00159220330004090,20221403  464A1  670,190000.00,103000009115,2001140030004000584,6,Los campos DIR3 son requeridos
00159222B10000829,00159220310040791,*,2001000,00159220330001376,20221403  464A1  670,190000.00,103000003681,2001140030004000585,1,Los campos DIR3 son requeridos
00159222B10000830,00159220310055432,*,2002100,00159220330002165,20221403  464A1  670,190000.00,103000005091,2001140030004000585,1,La aplicación 20221403  464A1  670      no existe en la operación 00159220310040791
00159222B10000830,00159220310055432,*,2002100,00159220330002165,20221403  464A1  670,190000.00,103000005091,2001140030004000585,2,Insuficiencia de saldo en situación aplicación 20221403  464A1  670     de importe TBSITGASCOR.
00159222B10000830,00159220310055432,*,2002100,00159220330002165,20221403  464A1  670,190000.00,103000005091,2001140030004000585,3,Insuficiencia de saldo en Superproyecto-Aplicación 20221403  464A   67      de importe 190000.
00159222B10000830,00159220310055432,*,2002100,00159220330002165,20221403  464A1  670,190000.00,103000005091,2001140030004000585,4,Insuficiencia de saldo en Proyecto-Aplicación 20221403  464A   67      de importe 190000.
00159222B10000830,00159220310055432,*,2002100,00159220330002165,20221403  464A1  670,190000.00,103000005091,2001140030004000585,5,Clave 20221403  464A   67      inexistente en el fichero de importes TBSITEXPEDIENTE.
00159222B10000830,00159220310055432,*,2002100,00159220330002165,20221403  464A1  670,190000.00,103000005091,2001140030004000585,6,Los campos DIR3 son requeridos
00159222B10000831,00159220310094073,000A95291613,2003000,00159220330003939,20221403  464A1  670,190000.00,103000008642,2001140030004000585,1,La aplicación 20221403  464A1  670      no existe en la operación 00159220310055432
00159222B10000831,00159220310094073,000A95291613,2003000,00159220330003939,20221403  464A1  670,190000.00,103000008642,2001140030004000585,2,Insuficiencia de saldo en situación aplicación 20221403  464A1  670     de importe TBSITGASCOR.
00159222B10000831,00159220310094073,000A95291613,2003000,00159220330003939,20221403  464A1  670,190000.00,103000008642,2001140030004000585,3,Insuficiencia de saldo en Superproyecto-Aplicación 20221403  464A   67      de importe 190000.
00159222B10000831,00159220310094073,000A95291613,2003000,00159220330003939,20221403  464A1  670,190000.00,103000008642,2001140030004000585,4,Insuficiencia de saldo en Proyecto-Aplicación 20221403  464A   67      de importe 190000.
00159222B10000831,00159220310094073,000A95291613,2003000,00159220330003939,20221403  464A1  670,190000.00,103000008642,2001140030004000585,5,Clave 20221403  464A   67      inexistente en el fichero de importes TBSITEXPEDIENTE.
00159222B10000831,00159220310094073,000A95291613,2003000,00159220330003939,20221403  464A1  670,190000.00,103000008642,2001140030004000585,6,Los campos DIR3 son requeridos
00159222B10000832,00159220310040792,*,2001000,00159220330001375,20221403  464A1  670,190000.00,103000003679,2001140030004000586,1,Los campos DIR3 son requeridos
00159222B10000833,00159220310056183,*,2002100,00159220330002184,20221403  464A1  670,190000.00,103000005142,2001140030004000586,1,La aplicación 20221403  464A1  670      no existe en la operación 00159220310040792
00159222B10000833,00159220310056183,*,2002100,00159220330002184,20221403  464A1  670,190000.00,103000005142,2001140030004000586,2,Insuficiencia de saldo en situación aplicación 20221403  464A1  670     de importe TBSITGASCOR.
00159222B10000833,00159220310056183,*,2002100,00159220330002184,20221403  464A1  670,190000.00,103000005142,2001140030004000586,3,Insuficiencia de saldo en Superproyecto-Aplicación 20221403  464A   67      de importe 190000.
00159222B10000833,00159220310056183,*,2002100,00159220330002184,20221403  464A1  670,190000.00,103000005142,2001140030004000586,4,Insuficiencia de saldo en Proyecto-Aplicación 20221403  464A   67      de importe 190000.
00159222B10000833,00159220310056183,*,2002100,00159220330002184,20221403  464A1  670,190000.00,103000005142,2001140030004000586,5,Clave 20221403  464A   67      inexistente en el fichero de importes TBSITEXPEDIENTE.
00159222B10000833,00159220310056183,*,2002100,00159220330002184,20221403  464A1  670,190000.00,103000005142,2001140030004000586,6,Los campos DIR3 son requeridos
00159222B10000834,00159220310103750,000Q3018001B,2003000,00159220330004223,20221403  464A1  670,190000.00,103000009382,2001140030004000586,1,La aplicación 20221403  464A1  670      no existe en la operación 00159220310056183
00159222B10000834,00159220310103750,000Q3018001B,2003000,00159220330004223,20221403  464A1  670,190000.00,103000009382,2001140030004000586,2,Insuficiencia de saldo en situación aplicación 20221403  464A1  670     de importe TBSITGASCOR.
00159222B10000834,00159220310103750,000Q3018001B,2003000,00159220330004223,20221403  464A1  670,190000.00,103000009382,2001140030004000586,3,Insuficiencia de saldo en Superproyecto-Aplicación 20221403  464A   67      de importe 190000.
00159222B10000834,00159220310103750,000Q3018001B,2003000,00159220330004223,20221403  464A1  670,190000.00,103000009382,2001140030004000586,4,Insuficiencia de saldo en Proyecto-Aplicación 20221403  464A   67      de importe 190000.
00159222B10000834,00159220310103750,000Q3018001B,2003000,00159220330004223,20221403  464A1  670,190000.00,103000009382,2001140030004000586,5,Clave 20221403  464A   67      inexistente en el fichero de importes TBSITEXPEDIENTE.
00159222B10000834,00159220310103750,000Q3018001B,2003000,00159220330004223,20221403  464A1  670,190000.00,103000009382,2001140030004000586,6,Los campos DIR3 son requeridos
00159222B10000835,00159220310042891,*,2001000,00159220330001467,20221403  464A1  670,200000.00,103000003864,2001140030004000587,1,Los campos DIR3 son requeridos
00159222B10000836,00159220310056180,*,2002100,00159220330002183,20221403  464A1  670,200000.00,103000005140,2001140030004000587,1,La aplicación 20221403  464A1  670      no existe en la operación 00159220310042891
00159222B10000836,00159220310056180,*,2002100,00159220330002183,20221403  464A1  670,200000.00,103000005140,2001140030004000587,2,Insuficiencia de saldo en situación aplicación 20221403  464A1  670     de importe TBSITGASCOR.
00159222B10000836,00159220310056180,*,2002100,00159220330002183,20221403  464A1  670,200000.00,103000005140,2001140030004000587,3,Insuficiencia de saldo en Superproyecto-Aplicación 20221403  464A   67      de importe 200000.
00159222B10000836,00159220310056180,*,2002100,00159220330002183,20221403  464A1  670,200000.00,103000005140,2001140030004000587,4,Insuficiencia de saldo en Proyecto-Aplicación 20221403  464A   67      de importe 200000.
00159222B10000836,00159220310056180,*,2002100,00159220330002183,20221403  464A1  670,200000.00,103000005140,2001140030004000587,5,Clave 20221403  464A   67      inexistente en el fichero de importes TBSITEXPEDIENTE.
00159222B10000836,00159220310056180,*,2002100,00159220330002183,20221403  464A1  670,200000.00,103000005140,2001140030004000587,6,Los campos DIR3 son requeridos
00159222B10000837,00159220310118036,000B96863444,2003000,00159220330004728,20221403  464A1  670,200000.00,103000010573,2001140030004000587,1,La aplicación 20221403  464A1  670      no existe en la operación 00159220310056180
00159222B10000837,00159220310118036,000B96863444,2003000,00159220330004728,20221403  464A1  670,200000.00,103000010573,2001140030004000587,2,Insuficiencia de saldo en situación aplicación 20221403  464A1  670     de importe TBSITGASCOR.
00159222B10000837,00159220310118036,000B96863444,2003000,00159220330004728,20221403  464A1  670,200000.00,103000010573,2001140030004000587,3,Insuficiencia de saldo en Superproyecto-Aplicación 20221403  464A   67      de importe 200000.
00159222B10000837,00159220310118036,000B96863444,2003000,00159220330004728,20221403  464A1  670,200000.00,103000010573,2001140030004000587,4,Insuficiencia de saldo en Proyecto-Aplicación 20221403  464A   67      de importe 200000.
00159222B10000837,00159220310118036,000B96863444,2003000,00159220330004728,20221403  464A1  670,200000.00,103000010573,2001140030004000587,5,Clave 20221403  464A   67      inexistente en el fichero de importes TBSITEXPEDIENTE.
00159222B10000837,00159220310118036,000B96863444,2003000,00159220330004728,20221403  464A1  670,200000.00,103000010573,2001140030004000587,6,Los campos DIR3 son requeridos
00159222B10000838,00159220310074877,*,2001000,00159220330003191,20221403  464A1  670,305000.00,103000006987,2001140030004000588,1,Los campos DIR3 son requeridos
00159222B10000839,00159220310100139,000A79197356,2002300,00159220330004135,20221403  464A1  670,305000.00,103000009114,2001140030004000588,1,La aplicación 20221403  464A1  670      no existe en la operación 00159220310074877
00159222B10000839,00159220310100139,000A79197356,2002300,00159220330004135,20221403  464A1  670,305000.00,103000009114,2001140030004000588,2,Insuficiencia de saldo en situación aplicación 20221403  464A1  670     de importe TBSITGASCOR.
00159222B10000839,00159220310100139,000A79197356,2002300,00159220330004135,20221403  464A1  670,305000.00,103000009114,2001140030004000588,3,Insuficiencia de saldo en Superproyecto-Aplicación 20221403  464A   67      de importe 305000.
00159222B10000839,00159220310100139,000A79197356,2002300,00159220330004135,20221403  464A1  670,305000.00,103000009114,2001140030004000588,4,Insuficiencia de saldo en Proyecto-Aplicación 20221403  464A   67      de importe 305000.
00159222B10000839,00159220310100139,000A79197356,2002300,00159220330004135,20221403  464A1  670,305000.00,103000009114,2001140030004000588,5,Clave 20221403  464A   67      inexistente en el fichero de importes TBSITEXPEDIENTE.
00159222B10000839,00159220310100139,000A79197356,2002300,00159220330004135,20221403  464A1  670,305000.00,103000009114,2001140030004000588,6,Los campos DIR3 son requeridos
00159222B10000840,00159221310035740,*,2001000,00159221330001340,20221403  464A1  670,150000.00,103000003357,2001140030004000594,1,Los campos DIR3 son requeridos
00159222B10000841,00159221310145108,000U67812784,2002300,00159221330005711,20221403  464A1  670,150000.00,033062100199,2001140030004000594,1,La aplicación 20221403  464A1  670      no existe en la operación 00159221310035740
00159222B10000841,00159221310145108,000U67812784,2002300,00159221330005711,20221403  464A1  670,150000.00,033062100199,2001140030004000594,2,Insuficiencia de saldo en situación aplicación 20221403  464A1  670     de importe TBSITGASCOR.
00159222B10000841,00159221310145108,000U67812784,2002300,00159221330005711,20221403  464A1  670,150000.00,033062100199,2001140030004000594,3,Insuficiencia de saldo en Superproyecto-Aplicación 20221403  464A   67      de importe 150000.
00159222B10000841,00159221310145108,000U67812784,2002300,00159221330005711,20221403  464A1  670,150000.00,033062100199,2001140030004000594,4,Insuficiencia de saldo en Proyecto-Aplicación 20221403  464A   67      de importe 150000.
00159222B10000841,00159221310145108,000U67812784,2002300,00159221330005711,20221403  464A1  670,150000.00,033062100199,2001140030004000594,5,Clave 20221403  464A   67      inexistente en el fichero de importes TBSITEXPEDIENTE.
00159222B10000866,00159216340002722,*,2001000,00159217330000010,20221403  464A1  670,439092.00,103000006570,2001140030005000659,1,Los campos DIR3 son requeridos
00159222B10000867,00159217310022213,000A01001411,2002300,00159217330000634,20221403  464A1  670,439092.00,103000001450,2001140030005000659,1,La aplicación 20221403  464A1  670      no existe en la operación 00159216340002722
00159222B10000867,00159217310022213,000A01001411,2002300,00159217330000634,20221403  464A1  670,439092.00,103000001450,2001140030005000659,2,Insuficiencia de saldo en situación aplicación 20221403  464A1  670     de importe TBSITGASCOR.
00159222B10000867,00159217310022213,000A01001411,2002300,00159217330000634,20221403  464A1  670,439092.00,103000001450,2001140030005000659,3,Insuficiencia de saldo en Superproyecto-Aplicación 20221403  464A   67      de importe 439092.
00159222B10000867,00159217310022213,000A01001411,2002300,00159217330000634,20221403  464A1  670,439092.00,103000001450,2001140030005000659,4,Insuficiencia de saldo en Proyecto-Aplicación 20221403  464A   67      de importe 439092.
00159222B10000867,00159217310022213,000A01001411,2002300,00159217330000634,20221403  464A1  670,439092.00,103000001450,2001140030005000659,5,Clave 20221403  464A   67      inexistente en el fichero de importes TBSITEXPEDIENTE.
00159222B10000867,00159217310022213,000A01001411,2002300,00159217330000634,20221403  464A1  670,439092.00,103000001450,2001140030005000659,6,Los campos DIR3 son requeridos
00159222B10000868,00159220310020165,*,2001000,00159220330000674,20221403  464A1  670,263962.43,103000001697,2001140030005000675,1,Los campos DIR3 son requeridos
00159222B10000869,00159220310055422,*,2002100,00159220330002170,20221403  464A1  670,263962.43,103000005065,2001140030005000675,1,La aplicación 20221403  464A1  670      no existe en la operación 00159220310020165
00159222B10000869,00159220310055422,*,2002100,00159220330002170,20221403  464A1  670,263962.43,103000005065,2001140030005000675,2,Insuficiencia de saldo en situación aplicación 20221403  464A1  670     de importe TBSITGASCOR.
00159222B10000869,00159220310055422,*,2002100,00159220330002170,20221403  464A1  670,263962.43,103000005065,2001140030005000675,3,Insuficiencia de saldo en Superproyecto-Aplicación 20221403  464A   67      de importe 263962.43.
00159222B10000869,00159220310055422,*,2002100,00159220330002170,20221403  464A1  670,263962.43,103000005065,2001140030005000675,4,Insuficiencia de saldo en Proyecto-Aplicación 20221403  464A   67      de importe 263962.43.
00159222B10000869,00159220310055422,*,2002100,00159220330002170,20221403  464A1  670,263962.43,103000005065,2001140030005000675,5,Clave 20221403  464A   67      inexistente en el fichero de importes TBSITEXPEDIENTE.
00159222B10000869,00159220310055422,*,2002100,00159220330002170,20221403  464A1  670,263962.43,103000005065,2001140030005000675,6,Los campos DIR3 son requeridos
00159222B10000870,00159220310079259,000G33914557,2003000,00159220330003268,20221403  464A1  670,263962.43,103000007259,2001140030005000675,1,La aplicación 20221403  464A1  670      no existe en la operación 00159220310055422
00159222B10000870,00159220310079259,000G33914557,2003000,00159220330003268,20221403  464A1  670,263962.43,103000007259,2001140030005000675,2,Insuficiencia de saldo en situación aplicación 20221403  464A1  670     de importe TBSITGASCOR.
00159222B10000870,00159220310079259,000G33914557,2003000,00159220330003268,20221403  464A1  670,263962.43,103000007259,2001140030005000675,3,Insuficiencia de saldo en Superproyecto-Aplicación 20221403  464A   67      de importe 263962.43.
00159222B10000870,00159220310079259,000G33914557,2003000,00159220330003268,20221403  464A1  670,263962.43,103000007259,2001140030005000675,4,Insuficiencia de saldo en Proyecto-Aplicación 20221403  464A   67      de importe 263962.43.
00159222B10000870,00159220310079259,000G33914557,2003000,00159220330003268,20221403  464A1  670,263962.43,103000007259,2001140030005000675,5,Clave 20221403  464A   67      inexistente en el fichero de importes TBSITEXPEDIENTE.
00159222B10000870,00159220310079259,000G33914557,2003000,00159220330003268,20221403  464A1  670,263962.43,103000007259,2001140030005000675,6,Los campos DIR3 son requeridos
00159222B10000871,00159220310020343,*,2001000,00159220330000675,20221403  464A1  670,179618.18,103000001702,2001140030005000676,1,Los campos DIR3 son requeridos
00159222B10000872,00159220310055423,*,2002100,00159220330002160,20221403  464A1  670,179618.18,103000005067,2001140030005000676,1,La aplicación 20221403  464A1  670      no existe en la operación 00159220310020343
00159222B10000872,00159220310055423,*,2002100,00159220330002160,20221403  464A1  670,179618.18,103000005067,2001140030005000676,2,Insuficiencia de saldo en situación aplicación 20221403  464A1  670     de importe TBSITGASCOR.
00159222B10000872,00159220310055423,*,2002100,00159220330002160,20221403  464A1  670,179618.18,103000005067,2001140030005000676,3,Insuficiencia de saldo en Superproyecto-Aplicación 20221403  464A   67      de importe 179618.18.
00159222B10000872,00159220310055423,*,2002100,00159220330002160,20221403  464A1  670,179618.18,103000005067,2001140030005000676,4,Insuficiencia de saldo en Proyecto-Aplicación 20221403  464A   67      de importe 179618.18.
00159222B10000872,00159220310055423,*,2002100,00159220330002160,20221403  464A1  670,179618.18,103000005067,2001140030005000676,5,Clave 20221403  464A   67      inexistente en el fichero de importes TBSITEXPEDIENTE.
00159222B10000872,00159220310055423,*,2002100,00159220330002160,20221403  464A1  670,179618.18,103000005067,2001140030005000676,6,Los campos DIR3 son requeridos
00159222B10000873,00159220310062822,000Q8050013E,2003000,00159220330002566,20221403  464A1  670,179618.18,103000005814,2001140030005000676,1,La aplicación 20221403  464A1  670      no existe en la operación 00159220310055423
00159222B10000873,00159220310062822,000Q8050013E,2003000,00159220330002566,20221403  464A1  670,179618.18,103000005814,2001140030005000676,2,Insuficiencia de saldo en situación aplicación 20221403  464A1  670     de importe TBSITGASCOR.
00159222B10000873,00159220310062822,000Q8050013E,2003000,00159220330002566,20221403  464A1  670,179618.18,103000005814,2001140030005000676,3,Insuficiencia de saldo en Superproyecto-Aplicación 20221403  464A   67      de importe 179618.18.
00159222B10000873,00159220310062822,000Q8050013E,2003000,00159220330002566,20221403  464A1  670,179618.18,103000005814,2001140030005000676,4,Insuficiencia de saldo en Proyecto-Aplicación 20221403  464A   67      de importe 179618.18.
00159222B10000873,00159220310062822,000Q8050013E,2003000,00159220330002566,20221403  464A1  670,179618.18,103000005814,2001140030005000676,5,Clave 20221403  464A   67      inexistente en el fichero de importes TBSITEXPEDIENTE.
00159222B10000873,00159220310062822,000Q8050013E,2003000,00159220330002566,20221403  464A1  670,179618.18,103000005814,2001140030005000676,6,Los campos DIR3 son requeridos
00159222B10000874,00159220310031602,*,2001000,00159220330001048,20221403  464A1  670,75000.00,103000002781,2001140030005000678,1,Los campos DIR3 son requeridos
00159222B10000875,00159220310089820,000A28006104,2002300,00159220330003808,20221403  464A1  670,75000.00,103000008341,2001140030005000678,1,La aplicación 20221403  464A1  670      no existe en la operación 00159220310031602
00159222B10000875,00159220310089820,000A28006104,2002300,00159220330003808,20221403  464A1  670,75000.00,103000008341,2001140030005000678,2,Insuficiencia de saldo en situación aplicación 20221403  464A1  670     de importe TBSITGASCOR.
00159222B10000875,00159220310089820,000A28006104,2002300,00159220330003808,20221403  464A1  670,75000.00,103000008341,2001140030005000678,3,Insuficiencia de saldo en Superproyecto-Aplicación 20221403  464A   67      de importe 75000.
00159222B10000875,00159220310089820,000A28006104,2002300,00159220330003808,20221403  464A1  670,75000.00,103000008341,2001140030005000678,4,Insuficiencia de saldo en Proyecto-Aplicación 20221403  464A   67      de importe 75000.
00159222B10000875,00159220310089820,000A28006104,2002300,00159220330003808,20221403  464A1  670,75000.00,103000008341,2001140030005000678,5,Clave 20221403  464A   67      inexistente en el fichero de importes TBSITEXPEDIENTE.
00159222B10000875,00159220310089820,000A28006104,2002300,00159220330003808,20221403  464A1  670,75000.00,103000008341,2001140030005000678,6,Los campos DIR3 son requeridos
00159222B10000876,00159220310044529,*,2001000,00159220330001534,20221403  464A1  670,52833.02,103000004037,2001140030005000679,1,Los campos DIR3 son requeridos
00159222B10000877,00159220310057759,*,2002100,00159220330002275,20221403  464A1  670,52833.02,103000005218,2001140030005000679,1,La aplicación 20221403  464A1  670      no existe en la operación 00159220310044529
00159222B10000877,00159220310057759,*,2002100,00159220330002275,20221403  464A1  670,52833.02,103000005218,2001140030005000679,2,Insuficiencia de saldo en situación aplicación 20221403  464A1  670     de importe TBSITGASCOR.
00159222B10000877,00159220310057759,*,2002100,00159220330002275,20221403  464A1  670,52833.02,103000005218,2001140030005000679,3,Insuficiencia de saldo en Superproyecto-Aplicación 20221403  464A   67      de importe 52833.02.
00159222B10000877,00159220310057759,*,2002100,00159220330002275,20221403  464A1  670,52833.02,103000005218,2001140030005000679,4,Insuficiencia de saldo en Proyecto-Aplicación 20221403  464A   67      de importe 52833.02.
00159222B10000877,00159220310057759,*,2002100,00159220330002275,20221403  464A1  670,52833.02,103000005218,2001140030005000679,5,Clave 20221403  464A   67      inexistente en el fichero de importes TBSITEXPEDIENTE.
00159222B10000877,00159220310057759,*,2002100,00159220330002275,20221403  464A1  670,52833.02,103000005218,2001140030005000679,6,Los campos DIR3 son requeridos
00159222B10000878,00159220310094076,000A39031406,2003000,00159220330003938,20221403  464A1  670,52833.02,103000008640,2001140030005000679,1,La aplicación 20221403  464A1  670      no existe en la operación 00159220310057759
00159222B10000878,00159220310094076,000A39031406,2003000,00159220330003938,20221403  464A1  670,52833.02,103000008640,2001140030005000679,2,Insuficiencia de saldo en situación aplicación 20221403  464A1  670     de importe TBSITGASCOR.
00159222B10000878,00159220310094076,000A39031406,2003000,00159220330003938,20221403  464A1  670,52833.02,103000008640,2001140030005000679,3,Insuficiencia de saldo en Superproyecto-Aplicación 20221403  464A   67      de importe 52833.02.
00159222B10000878,00159220310094076,000A39031406,2003000,00159220330003938,20221403  464A1  670,52833.02,103000008640,2001140030005000679,4,Insuficiencia de saldo en Proyecto-Aplicación 20221403  464A   67      de importe 52833.02.
00159222B10000878,00159220310094076,000A39031406,2003000,00159220330003938,20221403  464A1  670,52833.02,103000008640,2001140030005000679,5,Clave 20221403  464A   67      inexistente en el fichero de importes TBSITEXPEDIENTE.
00159222B10000878,00159220310094076,000A39031406,2003000,00159220330003938,20221403  464A1  670,52833.02,103000008640,2001140030005000679,6,Los campos DIR3 son requeridos
00159222B10000879,00159220310044708,*,2001000,00159220330001535,20221403  464A1  670,200000.00,103000004038,2001140030005000680,1,Los campos DIR3 son requeridos
00159222B10000880,00159220310055429,*,2002100,00159220330002162,20221403  464A1  670,200000.00,103000005083,2001140030005000680,1,La aplicación 20221403  464A1  670      no existe en la operación 00159220310044708
00159222B10000880,00159220310055429,*,2002100,00159220330002162,20221403  464A1  670,200000.00,103000005083,2001140030005000680,2,Insuficiencia de saldo en situación aplicación 20221403  464A1  670     de importe TBSITGASCOR.
00159222B10000880,00159220310055429,*,2002100,00159220330002162,20221403  464A1  670,200000.00,103000005083,2001140030005000680,3,Insuficiencia de saldo en Superproyecto-Aplicación 20221403  464A   67      de importe 200000.
00159222B10000880,00159220310055429,*,2002100,00159220330002162,20221403  464A1  670,200000.00,103000005083,2001140030005000680,4,Insuficiencia de saldo en Proyecto-Aplicación 20221403  464A   67      de importe 200000.
00159222B10000880,00159220310055429,*,2002100,00159220330002162,20221403  464A1  670,200000.00,103000005083,2001140030005000680,5,Clave 20221403  464A   67      inexistente en el fichero de importes TBSITEXPEDIENTE.
00159222B10000880,00159220310055429,*,2002100,00159220330002162,20221403  464A1  670,200000.00,103000005083,2001140030005000680,6,Los campos DIR3 son requeridos
00159222B10000881,00159220310086649,000Q8650002B,2003000,00159220330003688,20221403  464A1  670,200000.00,103000008074,2001140030005000680,1,La aplicación 20221403  464A1  670      no existe en la operación 00159220310055429
00159222B10000881,00159220310086649,000Q8650002B,2003000,00159220330003688,20221403  464A1  670,200000.00,103000008074,2001140030005000680,2,Insuficiencia de saldo en situación aplicación 20221403  464A1  670     de importe TBSITGASCOR.
00159222B10000881,00159220310086649,000Q8650002B,2003000,00159220330003688,20221403  464A1  670,200000.00,103000008074,2001140030005000680,3,Insuficiencia de saldo en Superproyecto-Aplicación 20221403  464A   67      de importe 200000.
00159222B10000881,00159220310086649,000Q8650002B,2003000,00159220330003688,20221403  464A1  670,200000.00,103000008074,2001140030005000680,4,Insuficiencia de saldo en Proyecto-Aplicación 20221403  464A   67      de importe 200000.
00159222B10000881,00159220310086649,000Q8650002B,2003000,00159220330003688,20221403  464A1  670,200000.00,103000008074,2001140030005000680,5,Clave 20221403  464A   67      inexistente en el fichero de importes TBSITEXPEDIENTE.
